Date,Close/Last,Volume,Open,High,Low,Day
06/09/2021,253.59,17937630,$253.81,$255.53,$253.21,325
06/10/2021,257.24,24563620,$254.29,$257.46,$253.67,326
06/11/2021,257.89,18999730,$257.99,$258.49,$256.61,327
06/14/2021,259.89,19150510,$257.90,$259.95,$256.80,328
06/15/2021,258.36,18038930,$259.78,$259.99,$257.68,329
06/16/2021,257.38,27219960,$259.40,$260.58,$254.42,330
06/17/2021,260.9,27565540,$256.07,$261.75,$256.01,331
06/18/2021,259.43,37202220,$259.63,$262.30,$258.75,332
06/21/2021,262.63,26696120,$259.82,$263.52,$257.92,333
06/22/2021,265.51,24694090,$262.72,$265.79,$262.40,334
06/23/2021,265.275,19518680,$265.99,$266.83,$264.43,335
06/24/2021,266.69,21446870,$266.16,$267.85,$265.47,336
06/25/2021,265.02,25611110,$266.23,$267.25,$264.76,337
06/28/2021,268.72,19590020,$266.19,$268.90,$265.91,338
06/29/2021,271.4,19937810,$268.87,$271.65,$267.98,339
06/30/2021,270.9,21656460,$270.69,$271.36,$269.60,340
07/01/2021,271.6,16725320,$269.61,$271.84,$269.60,341
07/02/2021,277.65,26474410,$272.82,$278.00,$272.50,342
07/06/2021,277.66,31565560,$278.03,$279.37,$274.30,343
07/07/2021,279.93,23260030,$279.40,$280.69,$277.15,344
07/08/2021,277.42,24618590,$276.90,$278.73,$274.87,345
07/09/2021,277.94,23916670,$275.72,$278.05,$275.32,346
07/12/2021,277.32,18931700,$279.16,$279.77,$276.58,347
07/13/2021,280.98,26120130,$277.52,$282.85,$277.39,348
07/14/2021,282.51,23113660,$282.35,$283.66,$280.55,349
07/15/2021,281.03,22604230,$282.00,$282.51,$279.83,350
07/16/2021,280.75,26186850,$282.07,$284.10,$279.46,351
07/19/2021,277.01,32935630,$278.93,$280.37,$274.45,352
07/20/2021,279.32,26259740,$278.03,$280.97,$276.26,353
07/21/2021,281.4,24364320,$278.91,$281.52,$277.29,354
07/22/2021,286.14,23384060,$283.84,$286.42,$283.42,355
07/23/2021,289.67,22768070,$287.37,$289.99,$286.50,356
07/26/2021,289.05,23176070,$289.00,$289.69,$286.64,357
07/27/2021,286.54,33604070,$289.43,$289.58,$282.95,358
07/28/2021,286.22,33566850,$288.99,$290.15,$283.83,359
07/29/2021,286.5,18168290,$286.24,$288.62,$286.08,360
07/30/2021,284.91,20944850,$285.17,$286.66,$283.91,361
08/02/2021,284.82,16267360,$286.36,$286.78,$283.74,362
08/03/2021,287.12,17879050,$285.42,$287.23,$284.00,363
08/04/2021,286.51,16191300,$286.22,$287.59,$284.65,364
08/05/2021,289.52,13900170,$286.88,$289.63,$286.10,365
08/06/2021,289.46,16589340,$288.51,$289.50,$287.62,366
08/09/2021,288.33,16117630,$289.75,$291.55,$287.81,367
08/10/2021,286.44,18616580,$288.80,$289.25,$285.20,368
08/11/2021,286.95,13955930,$287.21,$288.66,$285.86,369
08/12/2021,289.81,14570390,$286.63,$289.97,$286.34,370
08/13/2021,292.85,18249050,$289.48,$292.90,$289.30,371
08/16/2021,294.6,22516030,$293.19,$294.82,$290.02,372
08/17/2021,293.08,20075250,$292.39,$293.43,$291.08,373
08/18/2021,290.73,21812990,$292.04,$294.82,$290.27,374
08/19/2021,296.77,29850460,$288.69,$297.47,$288.64,375
08/20/2021,304.36,40817650,$299.72,$305.84,$298.06,376
08/23/2021,304.65,22830160,$303.25,$305.40,$301.85,377
08/24/2021,302.62,18175770,$305.02,$305.65,$302.00,378
08/25/2021,302.01,20006060,$304.30,$304.59,$300.42,379
08/26/2021,299.09,17666080,$300.99,$302.43,$298.95,380
08/27/2021,299.72,22605730,$298.99,$300.87,$296.83,381
08/30/2021,303.59,16348070,$301.12,$304.22,$301.06,382
08/31/2021,301.88,26285340,$304.42,$304.50,$301.50,383
09/01/2021,301.83,18983830,$302.87,$305.19,$301.49,384
09/02/2021,301.15,16290550,$302.20,$303.36,$300.18,385
09/03/2021,301.14,14751610,$300.99,$302.60,$300.26,386
09/07/2021,300.18,17184080,$301.01,$301.09,$298.20,387
09/08/2021,300.21,15046820,$299.78,$300.61,$297.47,388
09/09/2021,297.25,19927000,$300.82,$302.14,$297.00,389
09/10/2021,295.71,19633360,$298.42,$299.92,$295.38,390
09/13/2021,296.99,23652950,$297.55,$298.54,$294.08,391
